BodyID,Text,Class
42,it really no you know keep thinking that thinking that you think they were they what right and I am happy that I was you know what go you know what you know yeah but are you sure you baby with this far no one older yeah yeah folders one that was good more I or but where not much working one of them well so that no nobody nobody at all you know yeah early for yeah before yeah yeah fourteen yeah yeah Mar whistle from what you you better wait well you know what we won't play the at the no money money okay yeah no no no I know it what I know it I know it no it no no no no no coming up in coming up I don't know you're Paul what all one hold nobody has here right you know what where they where where do you where you go our own poll no well way way way way way way way no no no they got more yeah he keep going where do you live with we're keeping an eye let me you can make you know it I think how do you know what I think that yeah  Sharon,High
43,I have mmhm national or getting hurt guy okay we I mean you know you could reduce screaming can you calm down and tell me what's going on I I mean you know and we know that you can only fire engines IBM and you instantly greening stop screaming here what is going on there I mean well you really you know it is important to take care remain well if you need medical it have I believe that all people I well now you know why is it very simply little league fire they are on the line I will connect you shoot he you can you have no idea where the emergency he we are at the beach yeah I I think they are yeah deal I mean the ground in Iraq are are you work for she really did not I'm on the ground get him on the ground in underground I don't I don't gamble he what he means well there still be yeah able then yeah I wouldn't mind up about you know where you are year military I think you know why why I mean yeah yeah I don't know why I mean how many I think it's several I forget Jacoby European I go I think I would get up on the white okay as we think it would be another one coming but we need the Hashemite nowadays under Jewish people how do you meaning I think okay yeah leann how many of you yeah yeah yeah leann everywhere finally beat okay I just panel I wouldn't get them out yeah I think contact me occurred out any claim to know how tiny yeah yeah yeah yeah implying I will get in the way there change it I think we need ultimately I can I Christmas initially I think it was ordered right we've been teaching yeah I think now beginning to me crude we a lot yeah very you couldn't do it we don't even he your boyfriend if you breathing I and we're on you could not going up and down I mean I mean we heard they were going up and down but we need to do and we're gonna do no matter how old they are going back to how could I listen to my heart it wasn't yeah yeah well you know here's what I'd it's a great article Meg yeah and we need where we are available to all of you I don't care what outreach what are you so that we need to do is pick out already pay your bills cultures we are yeah preserving and if you are yeah there's no pulse Intertoto usually does not apply Sarah isn't somebody would PP I started diaper I know our pastor and also has a lot to you all mail look good good good very early on either side mortgages are good people and that's okay I guess I didn't think I ordered it yet so it operatic lawlessness behind it are strictly behind Hooters up what number do contact someone help to call whoever is early in their heart and a lot of people to do another if we are talking about a guy in the guy I know are talking so he got what he means yes yet because that people who are here he's roast who have Nancy Cartwright for personal identity Littoria alright let me know if you get one hundred by the British if a strike okay could want to approach you might very well political party Deborah whether something's going to convert relax a little better than most very attractive to doing whatever you're doing operatic who but how could put a patented Gardiner quickly as possible lieutenant you what they are and a lot of courage and you're not they are going to try to blow dry your crew grinders a guy who's happy right now and I could hear what you're saying and I think that the whole thing if you could and even if you don't know the answer ingress ha ha you know I'm sorry I do not this is where but Mr Clinton became part of it is what we're doing research during which I think we are hard to get her job interview if you attack critical that we now look at what he could see her politically not circular metal parents and half white Europeans who didn't yeah I hope you will be reading it if anything you could you could call it would not be here you just have to I didn't get anything that's how I mmhm decrease trying to breathe you don't want to believe okay aria going if you don't already highly regarded they are not aware that I don't have a clue medical people are usually I think the pressure on yeah it's actually not there you are equity where you doing okay we are well aware certain select because it's your record and just see how he did it when people are yeah well he didn't want it crawled down cooking is very similar yeah honey regular critical because he in the middle of Iraq are not American he will create click on the thing over so if he can hold critics thought they had a conflict ridiculous McGrath hello Greta what he was talking well I don't know if you know what Kakutani very good but now I think that Europe is a Christian group I don't worry I won't well nobody here really he circled included you tried to grab it but ,High
44,well my mom one day the police fire and. ambulance probably where up the polite Bonneval Delaware but gone on there I pick pick pick the login for them by the way that they could have been a kick them again that's why Paul I wanna com like Babbitt if people in my lap it may help let me go because because everybody I admit but they have a and. I thought that if you have another day if you participate in a memo that either slap happy popping no manager there right now purity book with the manager on the level that you talk about hit it hit with parliament are popping but you don't have all the mail I want I want you to like it apple can happen probably go that battle advocate pilotless planes and. you think you can do that but what would give give all my mother's day and. I don't ever think if you don't if you can't find I wanna help you don't have a warrant then he can't but not that I don't want I can name put your name the proof that led yeah are I think I okay your phone number eight eight two zero four eight I opened them up okay Bunker Hill the now all I need to put our uphill how can I help you I would call it a com I would hope that they might not work while your at one point I don't really okay with one another not good all the proper level go blind laying around the room I'm living my leg we get probability that I won't but the late at night all the applicant like it that's so I pull out of it but you know I did get a lot more than that it does not have to pick up other but they have not believed it might look a lot like today but you don't write the paper like a car with no idea okay I'm now I want the fire going fully protected problem I call upon local Polycom alright loft like number on it like mobile mobile at work bad luck bad boy in okay what's going on aha it won't come out with a pretty kick in light of the call and. she put my money in good time back and. then he came back with a padlock equate that there that there had been a victim of it while I can assign yeah absolutely as good like pie irregular Meg babble and. get in that report that there is he told me that she can't do that but I want him to play up on a miracle that no I want you know American I wanna make babble in the fall pointing now that people now have the pick up yeah called believe that people are gonna pay because he came upon a problem with it being the only one of the catalog anything over here right but you know I'm one of the cable and. I might get hit on the particular point really operate at about one Richard pretty good first ever debate you there for a day yeah McDonald Delaware not that I'm aware note you have taught yeah we got to come out there talking okay piped right back,Low
45,this recording was prepared by nine running run dispatch dot com nine one one emergency food and. I want to know what's going on I want to do a quieter I told somebody noticed the way to the truck it was a lot of those too giving them each other I'm a crucial blew up or something n't explain that again shouldn't try to come to a guy who never grew quickly took up running the trend toward picked up a little luck yeah he talked to a guy and. you wouldn't think that we have to talk to another caller and. almost threw up to I have to look in that book trickling out something to my property and. I'm quite good tropicalis al-assad's amber NMAC,Low
46,all humn well I going on Bob many out there where you live we'll go ahead and. I think ,Low
47,get that far cordon without my help you although they did well who right won't local neighborhood I tell you what we can put water like that what is your act right you what you're going to write what it okay report role partly it it would be a good one what if you are you a little okay and. what book which promptly there I don't know what you're looking for a little while okay are you walk on water your control okay it there eat your neighborhood our global but how it went local number you're calling yeah you can you know what what if there are any Lauren Ryan but yeah yeah I it okay coming out that Ryan you know there are people work longer would go it alone block long no we're not okay but you you shot them both the look of the door the whole thank you no nothing at all like I can't get out I'm getting help you okay reporter is it more appealing to all of them ball couldn't pull something okay yeah alight okay happen quite good for you okay I get I get hot out there you okay can I get picked up her it happened at all yeah okay well I think when Michael what you thought you shot them but that don okay notable okay I think our own completely no more lying Brian where it clapping now NCCU or will it get your hand. okay okay I don't think that okay workbook per overclock or I hear the cry in public yeah okay why it was not for me okay attn okay okay and. you can hear that they are you white lacquer yeah well worn okay how old are you who that evening king but he okay what are you wearing or not but yeah coroner I didn't know it would pull over me because you know what I mean flying you put the gun down who building up who's going to kill you yeah no right week but that's not for me yeah but I don army it will not work well for him morning yeah I don't want you to do that can you put it down you pull okay where exactly are you yeah we're back yeah out it will report your in that that you're okay him you're in the bathroom it'll blow over quickly yeah but why but Barbara who okay what about you how I never heard them you know what I think of how that are I tell you why no matter what you look at it okay a little boy okay Brian what do you have about your cat Paul you have a bomb who he what if that made up the new board plus if you get it you were a part that liberals are globally couldn't clerk Bourbon girl lower graphical Clark pulled him over openings or very low we okay if you put the gun down for me no okay how would how would a bomb attack IGN girl right there in that little helix and. about pro yeah if you think what okay but they have the time running how it got it got me what would according to the court that you were you having trouble you have it but I or how well another it's not working out and. look okay who okay where your parents can you tell me why are they felt breeding no you weren't broader yeah you could not move okay okay you shot one apart at one o'clock had if you and. where the bill are all okay British you're here now he shot her in the year a little over a year you shudder are it is okay you don't know why I didn't know it yeah but why anymore know who he this little group okay yes but your cat yet there were no breathing what we're gonna work okay right I think I can one little ball okay I don't know how I felt about her noble okay where you at now I'm a little water you're out by vannatter it you're welcome over here okay all of it up here backyard dear colleague Brian futile hot the gun in your hand. okay can you put like that Bryan Bickell we eat it but people who could okay yeah well you know you are okay client you know I look back at our yeah more work we all know it Claire old bull bleeding hurting where you're not denying it Brian I want you to talk about with me okay were trying to help you you work I don't know aborted Brian can you tell me exactly where you're at where have all okay leading you ran away where did you go what don't you do a good job guilty okay now we're trying to help you on it openly no or or do you really want to come back okay you don't talk about it yeah yeah new okay where can you tell me where you're at lying so they can come help you you know what you nmap economy where you're who alrighty where it rightly okay but right at work trying to help you okay we want to know where exactly we can help you know who those people are local I'm sorry why you don't really going to kill you know all right okay right what are you wearing bill what can you tell me what you're wearing but yell line and. looked on with me okay though it there eight let them talk on top none herbal weren't to water Boca Raton bowl would go could burn it we don't think we want to help you couldn't go equal breakthrough there were different or let it go but why do we want to help you know hold it hold it you know I mean who didn you more open don't could you tell me where you're when you're in your or your patrol okay but can you tell me where exactly Iraq in order to the group you know don't you know who the other hope you'll know what I think notoriety wouldn't be worth it locally I know which one okay they're trying to help you out we're not gonna hurt you they don't want to hurt you okay they don't want to hurt you but they're gonna try and. help you know but can you put the gun down no I like it a little bit you can go right where you're wearing hiking okay Brian can you tell me where you're out in order to appeal button a little why don't you talk to me yeah are broken more likable but I can't help you hello you don't know who they will you don't talk to me anymore no one no I don't think one can grow well hello hello here I think you have any animal yeah he got you know what you mean what do you like it there I they put the proper group but we would know younger cat in why don't feel bad we don't we got back,Low
48,starting date Saturday February zero seven two thousand. nine at twelve hours zero minutes and. forty four seconds AM from port no no no no no no no no no no no yeah I know what yeah I can barely hear it what yeah Burger King not point beach Boulevard and. whatnot caller on the line there yeah getting you out of the Medicare and. what it really robot what what what NMEA out I don't I don't I bet that might well not there NPA former here to let them know that when I get out I mean their window I kept at it I want the that that putting on that plane well you know I don't I would often enough that I can why you didn't do that to me before now are you a lot limiting arguing and. arguing yeah you guys are you block but yeah I don't know how long he could put it in writing you know let bet but became popular because you get so yeah dot org well you know if you can break yeah but well I bet that that I corporate down going to ask you to buy what they want the report part and. what about yeah but that what kind of car you let me let me check and. money bill but I you to move the weight now I need you to build the without we will come up if not I want one if not happy with their burger okay yeah I think they have now and. what most people do find more dry what what about it a couple but I don't recall that one quarter improvement could it I think one of the other men in the roomwhat is it you are looking back at me and. you know that I the drive way I wouldn't let you could articulate have you given any money Bob how do you get it now have they given you any food no update that you can drive away yeah I got no yeah but I don't know what the right there is no greater unipoint had gone before mind I don't eat out there at the plant if you put out there I cannot believe that you could n't within the western people that no one well wait a parking lot good okay are you driving away hello hello but I am both at the track yeah I would describe yeah but I waited and. part black yeah I know I know I yeah he wants to come back well I don't know I know which is right para para Lonaconing people like them being combat patrol croon the issue problem the world to rights is crying hit the road we are but it's not everyday because I want one number one if you're dying even if they have now but that I would like to think that I'm happy with somebody customer service at the other man but he felt that too severe vertigo but you can't because I want one that I don't want to but I don't think I have now yeah right I don't do that anymore bad to the bone hurt people that like that heard that day I don't know what yeah Tom Brady too but food yeah no it there we thought I wanted to ask me what I need I create a new number and. eliminate it when I get through windows how. to pick a little problem with that down at my nipple I care iPad why did it do that before you believe that we need to happen with that update ending date Saturday February zero seven two thousand. nine at twelve hours five minutes and. fifty two seconds AM ,Low
49,not unlike what she obviously critically who I was your honor I don't know I don't get it came out tell me your address because we couldn't forget twenty twelve okay okay publisher suddenly twenty one people what questions to ask okay he didn't get it okay conscious right now group the breeding well look like if you get hurt all you need to be able to hear it or see it shut his chest rise and fall fertility choking on knowing no idea across okay but I don't I don't want you to spot him on the back okay now get the debut of your way when he came to I didn't yeah I think you're right here right now okay I hope we learn okay what tell me exactly what you did hear him doing mmhm hard token okay okay so I he didn okay okay it debates up on the ground but yeah I mean laid him face up on the ground yeah and I want you to place two fingers in the center of his chest right between is that both okay nipples okay and pushed pushed out quickly what it what are your fingers touching his chest but will work a little bit of NDA okay if they who wouldn't keep keep doing it until he starts to breathe air crier nnova mmhm Kate just just keep doing it okay don't give up just keep doing that rulers I keep doing it Kelly Pintilie Prester cried on yeah just right artist right in between people which is critical up at the stars fully n't okay NDEs Kate just keep doing it mmhm okay you can't just give me just flat out of bad news but the crowd okay but I like it kitchen you can either get it now WNED it was n't IGN right across great if that that's a good sign okay try didn't try to stay calm I did it because they don't know what it is that in that case because we party all okay well you know I don't want you to stick your fingers of the raptors you might force the down there further okay I did what you did to put your hand on the forehead and then your other matters back and shoulders perform and slightly tilt his head back okay put your attitude now did you feel or hear any breathing everybody is okay no one day just keep just keep it like that okay it'd get a little bit of air what do you want to keep it that way open you Jennifer okay okay discredited called for me okay mmhm well cash it in the circuit professor Peter circuit breaker brats okay movement okay we did do you feel did you see it's just writing anything can still still there because I think that we don't have nothing like well okay let me let me tell you how to get mouth to mouth okay okay would still slightly kept it out KO what you know completely cover his mouth and nose what would your mouth approve that them blow to parts of their can do respond about one second each just enough to make it a cab ride repeat Brad Pitt and doing it yeah do you do to deal with that but you know if you feel the air go ahead and now he's getting like let's take our recess at okay fields coming close to declaring their comments just keep doing it okay so they can get their takeover who would you choose Jennifer yeah Jennifer they're cheaper medic called up but I need to keep doing what you're doing to help you out okay well they can come and take over just keep doing that mmhm Cooper would n't okay you guys are are they which didn't out okay I'll let you go okay you're welcome mmhm,Medium
50,September ninth two thousand fourteen twenty one twenty three oh nine I how yeah one one atmosphere I think I don't know along with the other nnova how home well okay and even though the address where you are right you can cut that could well are out someone there I mean you know what city are you in the group is there someone there that know the address it is we very well anything and number on that did not hear anything okay I need you to take a deep breath and buy me address for me there them they'll or a good number on the building he there it really yeah I can understand what you're saying if you could take a deep breath and tell me what's wrong that that nnova I can understand what but going on what happened he hello who are someone took you in his car are you still in the car you okay right now leann the person that took you Betty hill there with you okay I need you to take any crap but your name but here they are amber can you take a deep breath for me okay are you in the three okay how long ago did he leave I think I don't know WNED minutes ago what kind of car was it no actually I like it down or a truck going into the I mean you know you the you know the light plate number I don't know why which directly but they go well I don't really know do they go toward the mountain I don't know if they go to court freeway I don't know where that is okay the police station is that what the view did they go toward the police station yeah well where you grew up on the uptake that you're like they were going toward the freeway labor amber I have them help coming peeling it didn't get a breath okay are you by yourself no migrated okay how old are you we begin and here in the three it was hard if they are there with you right now ever what your last name who her green food where are you that remember I can understand why you're thinking you felt very they who you are eating who and even Abiola I know are you hurt no okay couldn't be the police car yeah you know okay about who who who who put you NBI we camber nine two thousand fourteen twenty one twenty eight twenty there,Medium
51,I don't know just let me know where you get it security what are literary where you elementary an understanding reached agreement what what what what you don't know which one Marty you don't see how sure he would if it rains here who you're not mad and what what will our moderate during do you draw American police department what what we what made the wanted chasing not only in the early way before okay are you don't you don't you don't dare carried away doubling Quabbin ideas day at least it is not alone what you know we're here I would automatically go on on the average reading it and not let his hair grow out guys mmhm Harlem going on here you know if you get your unit where are you at home in history well I don't know a lot of forethought for about a foot which don't I'm more endowment that's very well you know I don't know are you going to do just one little hobgoblin at large I mean one of my other freeway yeah I mean and I mean you know where are you at home and injury what we had on often out of certain things certainly nothing in it's not like there's a party that has you know you you and I thought yeah how it may usually what we call yeah well I'm still here main Rodong certainly we could not locate it entered the usage going you know kind of organic are you eat up what I what what would be you know what I thought we what what what what we played anywhere else right what's your name start for oracle no yeah you know what it is so all the people who didn't want to have fun and you don't remember a hundred I worry a man coming up for the ball in play voicestream will not be what's your your own pottery Baltimore I don't know if we've got relacionadas I mean you know we're St Jones beach Israel well so where is treating you own leader who helped me develop a lot yeah we come out and I wouldn't do that if he does prompt to keep America beautiful where you're yeah you're the police station yeah are you in the problem in America and that's what we're going to world book report Walker how hate okay are you an appartement it I think yeah yeah score what a noble what would it be reaching one way born here you get watch start what you want I'll experience ball I mean like he was born there aren't arrival it one hundred you know why Honda but it's a white thought what kind of car is there's a little old quicker aren't mobile gotten yeah I'm sorry Richard I mean it's not I don't you're surely if we but the real victim hell of it the US,Medium
52,one location of networking thing I would put the club on like that how and although it will yeah at twenty eight you know what I thing stop on clear that betting on who they are old abroad I like that better okay down the line we hear no no crime okay but for now well okay we have we have the people trying to help you out there are you here but I you can leave the wide open on it you if you don't wanna talk on the phone it you want to act like you're making it up you can leave it open okay like polio okay again who are you all I do not know that yeah yeah okay though you don't buy that era yeah we're putting in the Hummer parking lot you could put an end it polling you over yeah caught up behind because yeah okay connecting yeah okay you did a good job okay okay thank you you're welcome think ill like that but,Medium
53,I did it what what what Hitler did can't hear you know we don't heartedness somebody's yard yeah yeah here you could get something up on the farm are you on the campaign product where where are you there are over part I what's your name you know how can yeah where you got a great art did the talking don't want can withstand the power down not only DO try not to cry that's going to be here airway borrowers but I don't want their here yeah whatever her name is there a little bit about what you don't we're going to get your break we're gonna get break their little senator Kerry n't right could you get your heart may beat that help your breathing I don't know wait could you get your bread and butter your daughter your body a little bit all if they're on their way you're somewhere hit the part right now I don't know what I nmap according to the airport from the what about your own affair my family here I don't eat that he could do for your or your body can help yourself read a little bit better I know what okay if you're if you put it like your cooking gonna try to put out the bottom if you could hear me if you have any blood in your mouth to try to spit it out ntfc try to put this in your body I know what they've been on there what I I know what world prosperity notes or props just try your best you can politically on the battlefield nquire there are over there on their way there would surely hard that you're gonna be there very shortly again the need for that you're about to get what I try to do better okay I don't want to bring that you can't just turn your head a little better your body to put clothes on yourself to make it easier to bring number one we have the airborne then the police from the well they're good they're looking for you right now I don't world they're on their way they're gonna be there very shortly there are or yeah you can find a way to look at our there are the court can put him thinking for quite you got your car I think it was great and then cleaned like that comport for more info that all right with that NQA near my there are no problem they're looking for here NPI know what your problem but they're out there looking for you right now yeah now can you hear I don't know why n't you know what I mean comport yeah broader they're looking for here there are broken up by now but they don't know why they're looking for you Sir no I don't hear anything yeah you're back in the vehicle why do you think I hear sirens they're looking for you right now yeah get well,Medium
54,I kind nine one one what is your emergency well you could do it again but what could he do yeah especially if it is possible you know usopen initially conscious breeding no you know there's a lot how diplomatic I'm going to put I don't think I don't think it's immodest affordable okay he threatened just calm down okay where are you know well you know where you know we need someone here okay and man man where are you now exactly I don't think George Grammy from orange okay and where and how we thirty four are you you don't think you could do you know of primitive Sir what is pine beach yeah okay and what kind of a car you went all I think he looking in did a child lose consciousness at all I couldn't possibly believe you know okay and how old is he well I think we should be talking in which you think okay Kyle stay on the phone for just a minute I'm gonna get an ambulance headed your way okay okay just stay on the far right or create you just keep driving south towards green bean I'll be right back with you okay but I I don't want they would hope but I don't want it going I you know it's it's you know I think I I think we yeah well the way it would be a good thing a good well okay title the ambulances for national critically who it is not really badly okay has he lost consciousness I sure hope it I think she knew what the heck I don't want to be a meeting well if I try to use it water and almost always being on the shore and the reporters like Emily and him from the back of the head okay in your driving is that right being somebody who likes his country out of it now poking stimulus is coming from Grammy I want you to just watch for them put your flashers on you do have to obey the speed limit and as soon as you see the ambulance I want you to pull over right away okay okay still look on just a minute I don't want to Linda which can you tell me where you are now forty one or two forty one of two great the ambulances coming up they're going to for you are gonna stay on the phone into your with them okay there are contingency traffic hard hat and check on quite will move okay is at him that I hear crying now yeah okay because I don't know I mean if you've got a concussion or benefit if you didn't get no don't be sorry to all of us who were here for can help okay yeah I did it I mean we were trying to log on and I didn't being the most I wish the boarding up our party Kyle does he have any other injuries that you can see okay well and I know that you're driving so that's going to be difficult and where you know how long we explored like one trip any other instances that part of the credit welfare cocaine in it did you know you told me no he didn't lose consciousness at all book okay and where you know Kyle I am coming up behind how the farm on that grand out saying okay whatever great also talking thing they talk to the ambience for just a second medics seven full how far have had another go at it Google's approaching the grand old marina now I'm at lakeside late what effect that god lakeshore trailer group see how it circulates from looking you should begin with it because of the ambulance all the time not very good he your card fund it you're doing fine the ambulances can be right there he's crying and that's a good thing I think here I mean we live across the street they're all great I had Lucy across the store does that mean gardens you know I will be the baby I can't I find that par by the pelos right before tenuous Victor Hugo overworked okay reporter I don't think their helicopter authority we have taken you missed watching cotton who was I think I I think what he seems almost silly to even consider and Kyle Gass you have your whole family was he didn't leave anybody behind I don't want you have all of your kids are with you you didn't leave anyone behind there now okay what's the rats lame Ararat there okay here you passing Kennywood six now well forty one forty fifty two okay my god I'm Arapahoe but just what find out gotcha you should see the ambulance here just a couple more minutes considered a problem Rabelo and if you would feel comfortable pulling off there and are they coming around the corner day should be really close to you there's a lot of traffic coming up very quickly you know what I should go ahead and keep heading southbound for now carry on it for like a yeah I couldn't because I thought they were coming yeah and when you see that ambulance again go ahead and pull over right away tennis pro what's usually still says no in fact I think we've seen I do you think cucumber melon dilator a fair okay yet no I agree because I couldn't option do you see the ambulance now the art of course you know okay digital over thank you okay did did they pull over and you do have to work on her okay great Kyle thinks go back,Medium
55,twelve fourteen A. M. June twenty seventh two thousand twelve yeah like I put them out of poverty it well vulnerable they know how people felt a picnic all right after that but they play it but I couldn't come back what about what about what are if you do not go up a whole lot but well but I think you gotta admit that they probably I doubt I hope they would but yeah well no a fellow the only problem dot com I yeah yeah yeah the bill would not know what book Republic but whatever I do not think yeah yeah yeah up but it I don't like what the background that well I'm well I okay yeah I okay grounded cubic all yeah but airport if you bet welcome but I but yeah we're definitely what what are yeah but we haven't got that but it was a public debate about all I would bet other great publicly about what we want but if that was a very they walked out that one up hold each what exactly what they did a great the lord all the political but I I could write about it well yeah Robert problem okay that we didn't like what they alright I might get yeah yeah okay but but what about I think okay yeah quote yeah yeah lit up right right right order would win that eight you look but but but what but we don't talk about all well it was but then they brought rightly yeah what with a little n't Cup the NTTA look I think didn't n't nmap all people that nmap it took what what who got the equipment eight hundred yeah a big problem yeah well but it you know a lot lately overflowed what the public and what about okay yeah but what about that out of that book no one people probably what what about but her are although I would not okay but how are are they or but without the going on in the upper part have are all knowing current all our yeah where no and behind him behind it but I had no problem but I don't yeah it burnt at the big air right yeah yeah what product I and the airport though you know as we're going EPDM already over Paul hack got you okay we got I think back but you get that number locked okay and without the whole recording okay good deal that ,Medium
56,nine one one unique police fire and not worry that the clue how may I help you call me up like a month did it what part are you at now I'm I'm looking but you know what you're doing it on your we okay when he yeah look at a park but he can't get what it is like a Boulevard park with them apart it could it could be why are yeah but nobody on the platform in the okay well and and UP a ntfc how very NBI it would two million dairy fairy two million dairy okay look up what looked up on number who I am not I called out for the particular it what if you where there is who will lead me you got black get group yeah so he got a great club okay how long have you been left for him okay cook'n okay light and dark and he he well it what about it here yeah well look it right or lonely or cut into low yeah good good yeah Carla birthmark of visible low okay okay I want they right here park okay yeah okay wouldn't anyone up around ninety eight when yeah where at okay okay okay that we've gone away for you ma'am okay that,Medium
57,"I think I'm one one any police fire and don't we probably like hit the little blue clock today my seven year old mother you'll live in it but the great clock could be online I think so how they go missing well do outside playing economic on the court what one plane in they look good with a big
I looked up woman it wasn't clear the three o'clock today this afternoon Julia called it that Noah I'll go walking around the apartment complex knocking on everyone's door on it latent debate on the hill up in the night here yeah her address forty point Bob Burke will pardon pick you know big apartment what I mean old big thick Pino six yeah put your last name Klay mayor ed he was bald a person well let me are ideal life in Maine and our number but you know poor and looked out poll numbers not a plea telephone number plug your poor who won for seven year old no will yield yeah what did you just decide to call us now log thought it would look the plane and I would wait for the train to come home and when I called one eyed look but he wouldn't dare talk called polymer gel clone look I got a telephone number from her neat book and keep it there he had been gone through earlier that morning and he had not queen locked on the point I've been looking for a long look at what I didn't call you all because of them walking around looking in waiting one of the names the seven year old lady arty indie why let me look feel that at Y. el de at key E. R. and then the three year old get a movie and I am like let him what will close the first time key and I don't know there's just a seven year old mother twenty five year old I the two children to a seven year old material your boat did you say I thought twenty some people might even lose targeted but it could be a better apartment yeah I'm gonna bring it up search your apartment was widespread",Medium
58,that what we're here for to take I thank god and we are being followed him we think we can take you probably okay what's your name ma'am okay good good okay are you in the car with him good women the back okay here you got a guy like me and then they'll appear okay we don't have the other weapons in their yeah okay you look kind of weapons in hand I think you had two other it is go over what I call okay and what he could do that and thinking we all meet you are I think that's good that other book or than that I'm gonna get hurt are you what are you would put him on the phone heck I talk to him her second ma'am get them off my back thank they can probably hear the distant they can follow medical spent I will drive around eighty or ninety basically she is going home Sir why don't you just pull over the let's not gonna happen once you go there went you just pull over and that I heard you the first time it's not going to happen that you didn't hear me back them up alright but opening fire they're not there where you where you think the nine one one where the mother to say you're right in this woman right right heading south on I ninety five you got three officers ganging up on here right now and I have enough ammunition to kill her and myself that I have not they do okay welcome to family I would pick if they continue to do good we're going to get hurt okay as our who that not on a one way fare merging pre the officer all agree it does not break off pursuit then people be hurt okay where are you know they're not where are you looking down you know it all following you I know okay a mob violence I don't know what they are talking about Sir can you let me know where you are I can let the author know okay we're going south on I ninety five if you can can you follow me I will fire warning shots the third shot will not be a warning that is that okay you have a weapon on you yeah tell him what I believe me I'm not asking a question what kind of bed do you have I am going to take good young lady back to her home you are not in the street you will not bother but I understood so you're going where they're welcome to call me that this but I'm not telling our you understand okay I don't really understand the situation not going on what you know now you either the police that off of my and if they're well back okay or I'm gonna hurt people okay yeah about that one where here,Medium
