BodyID,Text,Class
30,I did it what what what Hitler did can't hear you know we don't heartedness somebody's yard yeah yeah here you could get something up on the farm are you on the campaign product where where are you there are over part I what's your name you know how can yeah where you got a great art did the talking don't want can withstand the power down not only DO try not to cry that's going to be here airway borrowers but I don't want their here yeah whatever her name is there a little bit about what you don't we're going to get your break we're gonna get break their little senator Kerry n't right could you get your heart may beat that help your breathing I don't know wait could you get your bread and butter your daughter your body a little bit all if they're on their way you're somewhere hit the part right now I don't know what I nmap according to the airport from the what about your own affair my family here I don't eat that he could do for your or your body can help yourself read a little bit better I know what okay if you're if you put it like your cooking gonna try to put out the bottom if you could hear me if you have any blood in your mouth to try to spit it out ntfc try to put this in your body I know what they've been on there what I I know what world prosperity notes or props just try your best you can politically on the battlefield nquire there are over there on their way there would surely hard that you're gonna be there very shortly again the need for that you're about to get what I try to do better okay I don't want to bring that you can't just turn your head a little better your body to put clothes on yourself to make it easier to bring number one we have the airborne then the police from the well they're good they're looking for you right now I don't world they're on their way they're gonna be there very shortly there are or yeah you can find a way to look at our there are the court can put him thinking for quite you got your car I think it was great and then cleaned like that comport for more info that all right with that NQA near my there are no problem they're looking for here NPI know what your problem but they're out there looking for you right now yeah now can you hear I don't know why n't you know what I mean comport yeah broader they're looking for here there are broken up by now but they don't know why they're looking for you Sir no I don't hear anything yeah you're back in the vehicle why do you think I hear sirens they're looking for you right now yeah get well,Medium
31,I kind nine one one what is your emergency well you could do it again but what could he do yeah especially if it is possible you know usopen initially conscious breeding no you know there's a lot how diplomatic I'm going to put I don't think I don't think it's immodest affordable okay he threatened just calm down okay where are you know well you know where you know we need someone here okay and man man where are you now exactly I don't think George Grammy from orange okay and where and how we thirty four are you you don't think you could do you know of primitive Sir what is pine beach yeah okay and what kind of a car you went all I think he looking in did a child lose consciousness at all I couldn't possibly believe you know okay and how old is he well I think we should be talking in which you think okay Kyle stay on the phone for just a minute I'm gonna get an ambulance headed your way okay okay just stay on the far right or create you just keep driving south towards green bean I'll be right back with you okay but I I don't want they would hope but I don't want it going I you know it's it's you know I think I I think we yeah well the way it would be a good thing a good well okay title the ambulances for national critically who it is not really badly okay has he lost consciousness I sure hope it I think she knew what the heck I don't want to be a meeting well if I try to use it water and almost always being on the shore and the reporters like Emily and him from the back of the head okay in your driving is that right being somebody who likes his country out of it now poking stimulus is coming from Grammy I want you to just watch for them put your flashers on you do have to obey the speed limit and as soon as you see the ambulance I want you to pull over right away okay okay still look on just a minute I don't want to Linda which can you tell me where you are now forty one or two forty one of two great the ambulances coming up they're going to for you are gonna stay on the phone into your with them okay there are contingency traffic hard hat and check on quite will move okay is at him that I hear crying now yeah okay because I don't know I mean if you've got a concussion or benefit if you didn't get no don't be sorry to all of us who were here for can help okay yeah I did it I mean we were trying to log on and I didn't being the most I wish the boarding up our party Kyle does he have any other injuries that you can see okay well and I know that you're driving so that's going to be difficult and where you know how long we explored like one trip any other instances that part of the credit welfare cocaine in it did you know you told me no he didn't lose consciousness at all book okay and where you know Kyle I am coming up behind how the farm on that grand out saying okay whatever great also talking thing they talk to the ambience for just a second medics seven full how far have had another go at it Google's approaching the grand old marina now I'm at lakeside late what effect that god lakeshore trailer group see how it circulates from looking you should begin with it because of the ambulance all the time not very good he your card fund it you're doing fine the ambulances can be right there he's crying and that's a good thing I think here I mean we live across the street they're all great I had Lucy across the store does that mean gardens you know I will be the baby I can't I find that par by the pelos right before tenuous Victor Hugo overworked okay reporter I don't think their helicopter authority we have taken you missed watching cotton who was I think I I think what he seems almost silly to even consider and Kyle Gass you have your whole family was he didn't leave anybody behind I don't want you have all of your kids are with you you didn't leave anyone behind there now okay what's the rats lame Ararat there okay here you passing Kennywood six now well forty one forty fifty two okay my god I'm Arapahoe but just what find out gotcha you should see the ambulance here just a couple more minutes considered a problem Rabelo and if you would feel comfortable pulling off there and are they coming around the corner day should be really close to you there's a lot of traffic coming up very quickly you know what I should go ahead and keep heading southbound for now carry on it for like a yeah I couldn't because I thought they were coming yeah and when you see that ambulance again go ahead and pull over right away tennis pro what's usually still says no in fact I think we've seen I do you think cucumber melon dilator a fair okay yet no I agree because I couldn't option do you see the ambulance now the art of course you know okay digital over thank you okay did did they pull over and you do have to work on her okay great Kyle thinks go back,Medium
32,twelve fourteen A. M. June twenty seventh two thousand twelve yeah like I put them out of poverty it well vulnerable they know how people felt a picnic all right after that but they play it but I couldn't come back what about what about what are if you do not go up a whole lot but well but I think you gotta admit that they probably I doubt I hope they would but yeah well no a fellow the only problem dot com I yeah yeah yeah the bill would not know what book Republic but whatever I do not think yeah yeah yeah up but it I don't like what the background that well I'm well I okay yeah I okay grounded cubic all yeah but airport if you bet welcome but I but yeah we're definitely what what are yeah but we haven't got that but it was a public debate about all I would bet other great publicly about what we want but if that was a very they walked out that one up hold each what exactly what they did a great the lord all the political but I I could write about it well yeah Robert problem okay that we didn't like what they alright I might get yeah yeah okay but but what about I think okay yeah quote yeah yeah lit up right right right order would win that eight you look but but but what but we don't talk about all well it was but then they brought rightly yeah what with a little n't Cup the NTTA look I think didn't n't nmap all people that nmap it took what what who got the equipment eight hundred yeah a big problem yeah well but it you know a lot lately overflowed what the public and what about okay yeah but what about that out of that book no one people probably what what about but her are although I would not okay but how are are they or but without the going on in the upper part have are all knowing current all our yeah where no and behind him behind it but I had no problem but I don't yeah it burnt at the big air right yeah yeah what product I and the airport though you know as we're going EPDM already over Paul hack got you okay we got I think back but you get that number locked okay and without the whole recording okay good deal that ,Medium
33,nine one one unique police fire and not worry that the clue how may I help you call me up like a month did it what part are you at now I'm I'm looking but you know what you're doing it on your we okay when he yeah look at a park but he can't get what it is like a Boulevard park with them apart it could it could be why are yeah but nobody on the platform in the okay well and and UP a ntfc how very NBI it would two million dairy fairy two million dairy okay look up what looked up on number who I am not I called out for the particular it what if you where there is who will lead me you got black get group yeah so he got a great club okay how long have you been left for him okay cook'n okay light and dark and he he well it what about it here yeah well look it right or lonely or cut into low yeah good good yeah Carla birthmark of visible low okay okay I want they right here park okay yeah okay wouldn't anyone up around ninety eight when yeah where at okay okay okay that we've gone away for you ma'am okay that,Medium
34,"I think I'm one one any police fire and don't we probably like hit the little blue clock today my seven year old mother you'll live in it but the great clock could be online I think so how they go missing well do outside playing economic on the court what one plane in they look good with a big
I looked up woman it wasn't clear the three o'clock today this afternoon Julia called it that Noah I'll go walking around the apartment complex knocking on everyone's door on it latent debate on the hill up in the night here yeah her address forty point Bob Burke will pardon pick you know big apartment what I mean old big thick Pino six yeah put your last name Klay mayor ed he was bald a person well let me are ideal life in Maine and our number but you know poor and looked out poll numbers not a plea telephone number plug your poor who won for seven year old no will yield yeah what did you just decide to call us now log thought it would look the plane and I would wait for the train to come home and when I called one eyed look but he wouldn't dare talk called polymer gel clone look I got a telephone number from her neat book and keep it there he had been gone through earlier that morning and he had not queen locked on the point I've been looking for a long look at what I didn't call you all because of them walking around looking in waiting one of the names the seven year old lady arty indie why let me look feel that at Y. el de at key E. R. and then the three year old get a movie and I am like let him what will close the first time key and I don't know there's just a seven year old mother twenty five year old I the two children to a seven year old material your boat did you say I thought twenty some people might even lose targeted but it could be a better apartment yeah I'm gonna bring it up search your apartment was widespread",Medium
35,that what we're here for to take I thank god and we are being followed him we think we can take you probably okay what's your name ma'am okay good good okay are you in the car with him good women the back okay here you got a guy like me and then they'll appear okay we don't have the other weapons in their yeah okay you look kind of weapons in hand I think you had two other it is go over what I call okay and what he could do that and thinking we all meet you are I think that's good that other book or than that I'm gonna get hurt are you what are you would put him on the phone heck I talk to him her second ma'am get them off my back thank they can probably hear the distant they can follow medical spent I will drive around eighty or ninety basically she is going home Sir why don't you just pull over the let's not gonna happen once you go there went you just pull over and that I heard you the first time it's not going to happen that you didn't hear me back them up alright but opening fire they're not there where you where you think the nine one one where the mother to say you're right in this woman right right heading south on I ninety five you got three officers ganging up on here right now and I have enough ammunition to kill her and myself that I have not they do okay welcome to family I would pick if they continue to do good we're going to get hurt okay as our who that not on a one way fare merging pre the officer all agree it does not break off pursuit then people be hurt okay where are you know they're not where are you looking down you know it all following you I know okay a mob violence I don't know what they are talking about Sir can you let me know where you are I can let the author know okay we're going south on I ninety five if you can can you follow me I will fire warning shots the third shot will not be a warning that is that okay you have a weapon on you yeah tell him what I believe me I'm not asking a question what kind of bed do you have I am going to take good young lady back to her home you are not in the street you will not bother but I understood so you're going where they're welcome to call me that this but I'm not telling our you understand okay I don't really understand the situation not going on what you know now you either the police that off of my and if they're well back okay or I'm gonna hurt people okay yeah about that one where here,Medium
36,"when I won one worker emerge about I don't reporter one more good well great hold on there right right brokenness Motorola kind most of your friends but the problem with your friend I need to know print off a gun well I got all forty one drug remote versus the Hubble guns going to kill somebody the door on the way but I think if you are a Christian who is still in the I didn't want the guns well done it's not like that what's the problem there I need to talk to me and it'll come down why do you need somebody there I what is the problem I was telling your friends I would simply use calendar flat isn't that what they are part with a gun I never saw one on the way among people the monkey's been up on somebody I'm don't okay okay Mister or whatever why are you on fire right right what are what is the market don't tell me what what he's referring faceoff but it certainly no I didn't come down a little bit on the way to do quick puts himself away and what about if I could you know what I think well I out there on the white man that he's ma'am I need to come down there already on the way okay I don't work because it was different hosts reflected on the floor I decided are you there with your friend yeah but well I am addicted to calm down you go different after but I don't think are you there with your plan to help me with your friend okay together with your friends right now growth are you there with your client proper how can you get them there courage I think are you there with your friends to help your friend can you call up your friends don't try to attack me now if he's still there with your friends want okay prevent back off then don't get any closer okay they're already on the way I think if the monkey moves away from your friend I mean ultimately cut out your friend no no I think he's dead she's dead why are you saying that you said he'd gotten ripped apart he represent a partner face-adornment's estate in okay women favor free delivery certainly unless there with you on the phone okay closely they're already underway Joey would make healthcare burden I know okay I need you to come down a little bit I know it's hard but I think you'd agree Lena lifted him into it there all the way I have a lot of officers already gone whereas the medical okay we so somewhere out there on the way to get involved classes they can't well my initiative reforming okay completely I know it's hard not only to bring money it's got she thought I don't like god to keep that hope I got ripped apart we start hurry please listen to me we could really have to go through what I went through art are there on the way I have a lot of units going away it's funny because they could get their equipment could worse the marginality snow with your friend what we wanted activities worse the monkey now workload it outside things that were made the most impact I don't think we're gonna look like a server and also what part yeah what they're born outside work yes if they are good things it got better but hardly hardly I really don't have the police the fire department and the medics on the way okay yeah Arianna day outside in your driveway yes it in the driveway rainn Harry no way he could save me and I didn't know that I'm a bit longer well I learned I can't yet amongst us another month just outside the right way and take a drink liquid coming I'm lividity on it and if you wanna know who played horrible where like that please I like the hard way if the markets go there with your friend experiment Diplo birth and there is a democracy still there with your friend what about yeah Mubarak please where the squad cars where are they they're coming they're coming your way then haven't been going your way and the milagro are going away from me they didn't speak they're going to pass something can't okay yeah yeah what could prove it to you depend on anybody because of somebody has a gun battle that I got out the bugs out puts intimate my god remember and it's just your monkey was Monday after Easter monkey who spoke about how how much do you know how to figure things out permitted under one arm for under two hundred two hundred pounds this intimate for awhile and if a champ correct whoever will our day they're going to win the going as fast as they can get away okay please a faster way to Derek well yes but who is among people buy your product and you get your friend leaning her yeah I know who you are planning to come back from and always hard okay I know it's hard but they're going as fast as they can go home happy guy who's who well my god where are they realize that tunnel analytical kit of going away within a block of flats is they can't all be there momentarily would do if the river believe it for a reason so we got out there so many people in there from Iran they don't listen how we allow ourselves and each of them if they were a kid don't get calls at all to the monkey I don't reporters put on them by I don't want to get program okay there's hardly came from him would be a big part of my day and we have what we I hope we are very comment no comment I have almost everybody going your way doing it curry of yeah room get all the parts your friend is how Mr friend well he can yeah Howells Howells if you don't think I can remember how old is she with himself scientific principles just like him well I can't let her name I know your name room but I didn't come down from here okay I know it's hard but I need you to calm down yeah I know I know what's your name remove pain what's your name forward Sandra okay Sandra the band rhino is hardly a French interpret for me okay something I want is for you to think I don't just pre well I've had a lot of sound rather on the way and can odor that I got it right Sunday we operated for me okay we're more of a police state Talbot they got this job because I tried to stab him and he's not in that mode no more okay and then hearing of the group they will send drivers you have to fire department posed by okay but soon as the police get there the fire the public amendment okay the fire department and move Indian but a lot of police probably get a lot all of them kill them because he's going to try to attack Billy now okay liquid please hurry we have them what happened to them today well I never did find out when they're ready put it here on the notes of all of the office for going away now so I do me a favor that the police officer out there ready I can't go out of my car's not the newspaper take your Clark St I don't want to leave your car standard part of that my you wanted to be an officer star approaching that way your car whatever you do so little time computer account looking for remains have been here today may well just a minute Reverend only the car eyeing her car okay just greet Sandra yeah yeah I understand your car Sandra I nuclear state your car fundraiser there would think but they're not here with no thunder and introduce them the car we got ready saga I need to talk to me I don't care if I hadn't decided to let you know Dave Marr listen to me Coben did here we go yeah what did you think of no one ever go away if I can't do it but they don't know I don't worry on mortgage we're talking to them Sandra so we do allow them okay they've got it here waiting I tried stat the number I did it hurt them so I did get a judge anybody I can't deny that the US Sandra just sitting there saying to me racial slander part is the mere vapor lock your doors on your car NJ there which we don't matter it don't matter it don't matter we will rip the doors to enter into one of reality to a stand the car the police thought or mentally I want to hear what I'm or you know Sandra I already told them they won't be on the ball and stay in the car attack they're not that bad Deborah idea what it is about to open this serum we and approving whatever you did to knock it out of your car crash at home least telling that I already used up don't I did tell him that you're ready sap simply hold out already bite me Tuesday and your car until I tell you to be forgotten whatever you do just staying across well yeah okay just disgusting apart only because right now it's all crap proof proof I'm kinda can you hear me but they Xander can you hear me another such up the monkey I heard gunshots you for what I did okay Kilmorey maturity Shamba will continue onto his down but I need you to stay on the car until I tell you so Boca well I negative preforming opac group approved what what what what was sort of NFL are gonna keep on the crime rate is down at them pent up up above yeah so closely on the car all if you don't want to get off the court clerk could be off as a result that didn't Bruton is agent controversial and I'm already okay included mode I don't don't continue interviews that okay I just need to live on the farm in brief this important work yeah you heard them but would not a lot of guys come mmhm so I don't have room to ninety that's fine just staying there Carl gave the officers who do what they have to do move the whole room not a problem I had the moon roof capital market who couldn't I don't think I remove the color so like I am psychotherapy for instance okay their their hands up don't worry I suggest they are not currently on the phone with me okay didn't know take care of a few hundred on the bottom line whom whom yeah I don't approve of them very tender interprets America yeah so boom boom boom boom boom then why don't we start about whom there were eight of the fifty is that your car still mile course in my as for David thirty four four Charlie fifty eight for item twenty eight Sam for one danger and right yeah that this has to Baker fifty two into Charlie thirty seven try to tell three hundred present Boulevard apartment fifteen be isn't Baker near my own phone call from them on call the city needs the police and the ambulance and he said never mind and hung up could just check that apartment please will have an ambulance are standing by in the areas three US interests are fifteen Baker cook one your name and address and but it was a cellphone called moment where they were thirty four port Charlotte are then what those used to forty one two four one rock from abroad to Herat residents firefighting prison I own phone call if they have any animals a chimpanzee there's going crazy said the houses possibly injured someone going a little housework calling into the patrols to forty one rock and roll you know because Tracy is necessary for using them pardon every single day we have heard now world book report of any injuries that location so venison unanimous and try to get in control of her search so the idea was going crazy okay you're such a wonderful twenty so peer pressure sixty seven one or twenty two cemetery sixty two criminal George you're very terrible my response would pay their their receive this article twenty two it wasn't a murderer yeah Casero one accomplishment affirmative chaotically headquarters go to forty one rock Newman wrote a I'm here to cause any animal going crazy possibly injure somebody there corn and that's only going to order them in the pool okay when I'm you know also that part or well McCarty have waiting car Morton dean about three permitted luggage directions Corday reducing the number again please muscle for one lock women rose to face the same for for they were getting more information it's quite serious up there we have one change becoming one Adams and one echo as a shot gun in the patrol is also responding I wanted to question for increased both broke down to forty one what women talk women here moments ago hometown Byron well let's affirmative Scofield town road side this special units respond Iraq ring road where report that the monkey and the victim are outside the house good evening Hey David dispatch Davis went five six three nine car seventy seven I don't control available their inner circle wasn't a cat okay book which points code six hundred eight oracle this that's useless bombing Iraq remain road wrong the monkey is outside its approximately two hundred pounds personality end of the driveway allotment dissociate Davis for bigger literature or make a comment multicultural minority seven a war just well you know that's an arranger Tang on the rock remote receivers active sister say Davis can you call five six or a seven number yes five six four zero you don't have a strong why don't turn on the rock granite receive foreign this that's the same for for a girl who actually were arriving at two forty one correct that's right that's what I have is that the same for and I'm Laurin join call a colon is slow rock remote call please hidden rooms tele call taker very well this that's all cars all channels here right now Harkimo I mean here called thirty three or thirty three shuttle like some when you hear workers back lives outside running a one man down we keep personal doubts it's outside I don't mmhm increments well my mother had nobody writer only want to get up and down so it up home or in your car car we're all in our cars listening awhile glow while he receive forum are on permanent do you have a taser a shotgun and a rifle on the way up but I will share them by hand or by the start date David Craig David and trying to win because of their number okay you are has Iraq from Islamic hearing on up there metro area recieves part of promises pretty serious lieutenant I understood and although mainly to any guys tranquilizers I've never met that's our goal for this well it's quarters thirty forget it I had just opened up le one of personal because all cars only analytical and go well re seagrass fired more on the ball it anywhere near for me to pay you know I have we're trying to figure out where you live now right now you couldn't or anything we're going to I don't have a credible at all at all why are you so she can going into the man down and opium that's what the committee does to save enough money from the one that of a universal government is when you're selling are betting that email coming up behind me credit card Ventolin always at night on a property so motors run a local aloneness Sarge warming our kids are going to where would it okay paperbacks are defending the American Christians are one a dispassionate out and Murray then the right kind not site I got a in a manner we'll be there shortly it was when we got to get this guy out ain't got no place to the other all I can be a mess right behind right out whole field almost gone out rocker in in that respect he messes up the Lakers will come up here and that's correct this such a trip that they are pretty high gate I don't receive it is so important to pay if you think you can get any additional apple compare prices them for this recipe get EPA little control they are on the way his eyes in a more control many minutes tuneless arch that's seven minutes ten minutes okay received where are you now in the patrol we're just running on the bottom row receipt dispatcher one Charlie forty seven from the headquarters that's affirmative find rose meat animals which only card binders vinyl to high ritual your escort enough we see very very very much delegation how we put on so Florida state's policy because about because location receive pain pain to dispatch a David go I was you know you're not here we can we should shut down slope of the abstract we don't hold it all in the woods had been hit dangerous throughout the shut down this road so unison use up into shifts will feel down three joint forty nine on the trip and we'll get you Charlie Tim green or they simply I don't want root problems when it was and I'm going to have I wanted to three Charlie forty nine take rock when they're older school compound known shut off completely or okay yeah hope really class of service discuss one Charlie forty seven if you could say he's hunting original Rockman erode shut down completely running regular you know for dispatch killed someone meet pia couldn't victims at the hospital affirmative dispatcher willmaker forty four track and you are aware very crowded so they can watch finding a place for disregard work with twenties on Iraq when a part of before anyone is around decided to intense can I do intend exiting on northbound ramp I ninety five needs a police dog escort in that scene please go three
kay ten will be there shortly coming from Greenwich they dispose of north animal control has tranquilizer up with them especially animal control Framatome fear tranquilizing equipment how do you go about trying to get a doctor out here now with a tranquilizer receive clear understanding Margaret receives a I should be there shortly three on the sampler tempore a sergeant Sabato Navier he's I'm not sure we have anybody on fishing trail but he said this property backs up decision trail take this president David Liddle general yeah Clinton around eight that militarily surgery as far as I got school Piltown Iraq remain shut down until three Charlie has occurred greasy centrist seventy three adequacy import them for a start little Galeana motivation trail what halter smoking as partner okay thank you remained intact them out with animal control",Medium
37,I'm going to say I don't remember him saying yeah women who who do you believe you can make one wonder what you're after I was there okay what's going on there and really but if you could have and I bought it remains okay how many people are there Lou I think it makes me how many people that live above why it's really not clear why were they we couldn't I think I think leann live we really believe in San to her bleeding on the arm and more on if you have a clean cloth that you can put it that way nnova at the ambulance on the way bikini Julia are they took me on the phone you know okay there aren't terribly okay and I have now taken clog the nafta around there are you know but Hey I don't want you to remove the cloud the page you need to put more pressure to mother bleeding we love our country anyway right then in a threatening one so the reason you didn't get rounded that well you know okay so fucking hot listen to me listen okay homes are you yeah here twelve okay is there any adult there with you yeah that was a little bit OneNote a patriot relatively few would have thought about that more the adults was attacked by the barbaric libete will depend so the Bob Hope came you have your jacket now wrapped around her husband okay lessons okay and you're applying pressure to the little woman right yet okay if she still conscious and breathing well Clinton who wouldn't have had a fellow that she I okay how does the other person who didn't certainly I can't I'm only concerned about the people who were attacked by the bar yeah told that the people who are you yeah let me you know they're taking hold with injuries to their way yeah okay as there are you have a jacket or something on a thirteen year old play but it was yeah that's okay I think there are they right there with you know who they don't want to write a good fit to wear a paper here not alot you're not actually on Dandridge here on a dirt road off consumers usability on their lives mode yeah I know you have to act unilaterally plummets road onto the road that your entire and it's also made you just simply there nothing is new into Gennaro it under the bridge which has grown rich well here under the bridge yeah walking slower than other groups may I don't want you to move whoever it was who had attacked because they didn't think it was here that they need unique research and somebody who is not injured to the road and have whoever's mom that is you are misleading start moving we usually leave okay Lucas screaming to fully sort of I think they believe so because he would have had well it was we thought attacked and I don't know what they do can somebody go it would encourage and parts of the firemen and they're out there at the bridge so somebody needs to meet them do you see them that's okay do you see stone ridge road from where you are I unto god there's an inspired sharp on don't read somebody needs to run up and meet the fineness of okay I want you know and Lisa's mom to start walking okay flexibility possible being who who who then then in another program you know I have had in the weeks ahead well yeah I don't know okay uniquely the road manager Minnesota if how far do you think you are not married okay fishy still bleeding the person who yeah I don't want to take it off I just wondered if it was like poking through the that god can do it well could attribute black okay that may seem they're in the creek bed which do you see the road well we didn't know okay it's beyond Stoneridge like you're heading towards someone anyway which side of the owners are you on Whistler had done so if you're headed toward we couldn't do it here on the left side of sunridge nothing is your car parked down you know you can talk to them about what color that car it's clear that the Seattle pilots on donors and then there doesn't really care and via what's your name fellows well I might say well that Ryan Lauren Lauren okay one you're doing a good job you just need to stay calm so that we can get the clearance you guys I know I know what you okay who the man I had to go get the fireman soon Christina according and they come back yet well into Christina and sure enough there will you now know to do you know I'm sitting there okay and what's their mom's name Lieberman's really really fast okay are you there with Lisa right now yeah I'm a little stuck working hard Lisa doing cartoons that he stared I know seems clear that hurt yeah it hurts is she still holding their jacket around her arm yeah he was a pain leadership type game and then you just come out of the box have fine you how do you know what I mean and other than that okay did you notice anything done that I'm familiar that eleven o'clock okay management very skin you do know your job saying if there was one yeah open debate about moving right you know you're walking again unload okay include really weak Paracha you can see the fire trucks knowing you are yeah okay another thing if you tell you get over there okay listening and yeah just under programs who they even okay the fireman here now okay femara leader really good job but then he scared okay this assignment is going to help you know okay food but I I leann Hey are you can find them yeah looking that all came as an oscillator on religiously diplomats requirement who takes his hand I wanna hang up with you then so I think this video camera against your friend and her mom I am the mom if you don't work too well I didn't because I well I think yeah you see the firemen yes no no no well well you come home well tell entertaining for gold standard notified and hoping there yeah doesn't look like it's a little top ten cases of breast well let me put the if you have a part of his own I don't know your painting up between now but if the current what little I have learn there are conflicts Lauren are you okay then you know put me now you don't need a fireman others cocaine honey you did a good job let the people,Medium
38,nine thirty eight AM fifty second product development well nigh monomer hit you for the work and pay the room poor northbound work April third or who then copper you fell in it then I drain cover yeah I okay I don't okay hold on a second we walking when the work but I don't think there yeah I know what what were you walking in them calculus door no I would burn remember early you know we love you who you are work like a one all of them over yeah I don't covert don't blame but I don't know how because of their own leader three hundred greener over you on the sidewalk girl would welcome and then the number of where were you going or are working more than here impelled by name okay linger a little London England the word how far gone I you it hurt Parker I think one thing covering the opening I don't know how I got down there you don't know how you got down there okay woman looked up a little more narrowly nobody will know more click and computer room and look at the lighter weight how about how far down are you are water like a little early handle but I don't think people look it up on lately one thing you're twelve it under yeah look like you're a little you know number but it but I don't open legal who are it is up here but I don't and then move up a little hold on a second what is your name hope you get over a lot of broken okay look you're going what form of can you idiot and if they're putting one number one we're like a crate foam you know we're talking it how can I clear walking northbound hack them shut would it would give you another book by the public that you live here but I will help lead by another are you there hello yeah I think more and more would require a whole another look permit who okay the honey bee informal for good I'm what is your first name yeah I hope that we will have a dad awful connection are you and your our great let both blue and brown the man what he got up on worth the download you don't think that the claim pretty good about whole book that you know you look good for our that woman in her whole birth parents you know what I believe here clear you're working under yeah we look for the yeah yeah world there but there were a number but them or not or both room Bernard call it covered the opening line Felker Craig how big that crate that you're picking out what what portable portable water burning yeah home owe you like what color it them very but both nine but okay good telephoned me we do a pop on the land I felt like but I didn't know that I know later that day yeah okay yeah I like I like him I met that you can north of there up and hit the road though their own apartment the more people I don't know how all of them because we are you know look I think a foothold for going for a it's known plane okay yeah I don't know what god if you're really rocking on when you're going on yet were you on the sidewalk close to the fire now I either yeah what does the kit we walking on but on the fire out but on the other side who will I don't think that it will for the family car require home or the final your quick work than you are globally hero and there I think a lot we know on the part of public it healed but don't worry but I think the girl called down here okay clear walking on the on the fire hawk I'd like that leglock where are you where are you because but the one player that but one her brown hair uclear and I hope I haven't been opal Craig did you got your number are walking down the road no I and I didn't open up here because what what could that mean well it automatically new book you pick you pick out the parallel and good yeah book I what what you did not read down the road yet part one the alpine now were you walking like other the grassy area or like a path for I don't know what the book by amparo but I'm here and we couldn't do both mining both perpendicular then I think the apparently more important look like a word new you know where are you going there book but I'm looking for more Brooklyn and it won't be fun because of the Nile on their own place but you don learn it's no one played a great feeling when you don't belong there kind now I'm yeah we were walking around like a grassy area or a leg lock who wouldn't particularly over the fire all of thirty per million per mile or more here number to brag or anything from around well I think a little early Kevin belief in Europe that was the end up where you want a little you want land like crap ever our our but the people who do nothing but are coming around planning can get those well I market by a little known him or write a book like yeah don't play for all of your three clinical broke yeah hopefully pretty there before I went into ,Medium
39,a paramedic and a severe merchant bank going out to honey going didn't tell the lady what's going on okay no quote if you think don't think they are expatriate what the treatment all three well worth it your street mmhm then he new three you know or what its telephone number well do you know the phone number WNED I don't know it there no and she carried ground she can't wait who were okay how long your mom you know it's like it hurts thirty worksheets older didn't I don't know you don't okay you know came really okay if your mom away Peter Parker I close why not he he believed he mmhm or anything his briefcase hot damn it couple mark Kent okay for he did some temperament best if you hate but when your mom if he wins he breathing is her breathing like she normally would bring them on goal but where did the town different but not all WNED I can't wait for you okay how old are you it yeah I know well okay if you don't leave right now yeah yeah okay why not the paramedic I mean why it's so they get their okay but then you can tell me what so I'm not okay thank you to the for more info how how absurd it there who my dad called me their data already okay not bad you know you're down phone number he didn't care but I don't know you done now I any I needed to know what about mark backdoor yeah yeah okay don't do that may take the form which you work okay yeah tattered their police out there heard the police I mean you know okay said alright so where are you right now he's already with your mom again and I don't look down and beat it but here where are you by the by the living room pick the lock I like that one now you know I mean you go up but the door and yeah I'll be right with you okay close nnova yeah you know I think the car if I didn't updated it yeah want yeah well that's okay I'll let you know okay I,Medium
