BodyID,Text,Class
26,it her nine one one reason I don't want to look it up what's your address ma'am what Michael had to pick a call damn what it rather you calling from ma'am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma'am Whitaker road and Laura ma'am Chicago would occur what are you here where I'm not hungry late at night but what if you're kind you're battling to write call from your by Whitaker and Willis wouldn't care how well it would explain what kind of car yeah I think so I think it was like I might participate in it will in the world okay mandate of air cargo or look at all yeah yeah hold is your son well all that you're better at Willis wrote me out it is a problem with regard also it out now Whitaker well yeah actually locate your honor Whitaker road near one well what if you're wrong I don't really care how big Mylan overall no way home but when I looked at my home between Willis said DCF house near you yeah yeah me and what address do you see on the how are women okay are you in a car yeah well I I don't know what counselor color is your car granted it was right or if you're in a great Florida yeah me and take a deep breath who took your baby out about it ahead of time like I don't know which way did he go which way did he go it all came to him how did you get your son earth yeah ma'am Johnny told me that I don't have it now let me get you some help but I need to know where the cop I I don't have an alternative I do not know who you are and how does rhetoric out Chuck okay if you don't like early number but at I locate any go up Whitaker wrote and if they would let re-attempt wouldn't yeah yeah yeah yeah option opiate altogether listened listen we can't deputies on the way there right now ma'am tell me if you can tell me whatever else you can tell me about the red try it where did it get older too hello also bread truck is that a good I think Whitney do you ma'am what's your name yeah what's your name the underlying yeah okay mine a little bit me Linda demand and extend my yeah my idea was good big truck or a small trailer it a little you know Maya listen but I think you get my other line yeah I know I I don't even know it rock yeah I know calm down I know you're really scared and I of no no no band stand the fuck yeah I don't know al-assad's on the way I need you to tell me about that rock what would you tell me about it was that if they there is no I don't think you can you tell me Maria my OB officers need to know what kind of a red truck I look for if you love to hate people who are not only here I now you know Maria well you know I just wish I had no idea my hair yesterday Kate Meyers try really hard to predict it hope by now yeah the I don't get in your car and locked the door carried yeah okay we have the same idea we had a terrible underway okay line out yeah I know I know you told me that you're on a country road I understand I I hope yeah it is yeah I know you're a real eye of it on my own Mina it but if not I think we have gotten a little it will you get in your truck I'm in a hurry and get in your car but then I got a very good how are what if you hit a car wash I think they'd be out of my own I don't really I don't really know I didn't come out but it was gone and not at night feature out Whitaker across ball road it yeah I come here I think that it hurt but I really pretty funny I am I am moderately Chicago hope you've got but I don't believe in god yeah well overall my it could beyond what occurred prior to it the other woman okay you stay in your car with the doors locked into a little break barrenness your car with the doors locked until we get there okay better but I get really angry now and they're on the way right now affected by it okay tell it what I am out here idea tell me why don't you tell me about the trial took your son if I wouldn't like it if you like okay and what is your personal look like who took your design it yeah yeah yeah well I mean I am with people later black and I well yeah might hurt the guy whiter black I don't believe any of it but I don't you know I I don't know you well I climb out according you saw her mom or if they have a little bit like I don't think I think that at least that was what it is only it appears that I might earlier millions bush it wouldn't bush movement you can okay we have we saw on the way healthcare is but it could I talk to him and I got a limited alone yeah yeah we need you to stay there okay there is already a lot of and now I who maybe better I hope we it looked like a massage okay there on the way Meyer over it okay bear on the way my aunt can you tell me anything else about what the guy looked like I don't know what our culture I don't need any how little he is a good idea well if you don't care okay we're calling them three okay well yeah yeah yeah workaholic organic home he we're going to call your model name  up my analytic the other kids in the car you know okay who did it how much more about the truck you you said it would never ever and I and it it is okay again we need to know whatever we began about is running it is I have no idea can you tell me anything else about the trial if I may I know I don't know how I look at your I didn't have a cap on the man who designed it okay okay okay yeah well I had a very there on the way Jeremiah there on the way there right now Iraq okay did little to Asia saying anything at all but it is ma'am we have police on the way there okay can you tell me anything and let them out of the trunk it where they have that high  just last week well he but it you do what you got because you come for you okay yeah well we're still on the phone with there okay leann telephone worker very okay we're gonna tell her to come over there where you are okay it was a happy little boy there are going clear how how can you hear me you see the police car we have at least I hope okay eight Lou I had my and they're on the way there right now paying particular and Hey I yeah this is what he said that's what area on the Mina Mina my aunt what's your baby's name but if you can't look at my ass and who who Maya it in mail in your area whatsoever title down how do you spell his name created yeah yeah he wear a lot isn't Karen Mayer is that Sharon I mean I know I know Brian Mina tell me what his name is Sharon I think my ass Maya my answer yeah I know only what it's name is Bryant Jami what his name then Jarrett are here and yeah and what I have to hope I think I know you can hear it what it wanted group would yeah right ovarian well I think what I'm hearing what you're wearing and so I know Nadia Maria yeah I ultimately you know I don't okay like a red jacket and white shirt in Philadelphia right yeah yeah yeah okay how bout shoes will be wearing shoes later I heard what about you are why I don't like Greg I open a okay I don't have a life saving technique that he killed gray okay okay when I buy a Lexus metal name would it be and nine but it will ensure that I and what his middle name I didn't know what what pop pop pop pop idea Brian but it I mean it went well but I had no money and no money and I know I know that's why I need you to tell me anything else you can tell me about where you are and what not because of it and her but I thank you Mina pulling into the car my eighty nine yeah what's wherein then on main   yeah but I think it is a very minor what insurance little man he okay I might know what is here and there a name my up we want to put out an amber alert for him which is a little name for what's his last name yeah I got it right here apparent what little birthday that's what his birthday hello hi almost one full page sorry I couldn't get you more but no I wouldn't okay I think what my,Medium
27,there are no longer affiliated politically I the they found bodies correct but wouldn't go anywhere part of him well you are in what makes you can do it off her gun I walked you know what well you're not bill Maher yeah Lou how you do it because but what comes out but it back where people could you could you could really want my up though they could I could go what do the park with them whew Hooters her I can recruit call  but definitely more than clothing and manner I all global hurdle major bombing all it Julie what broke could bill and we'll do it that way who thank then you need all I look at it that you right up to you okay I thank you July,Medium
28,yeah it works quite well it but president of not only the interests of the emergency  of you know there there are all good wish that's all I need I need right now we are content with the Israeli I yeah but what I can give you the advice I need a paramedic who you really are you and how they work and I'm in the middle I mean that will happen yeah yeah well what happened yeah I don't know what happened my cousin lady yeah Sir but I need to know what to do right now what would you do if you didn middle of the road yeah right now we're getting help to you understanding that was crap I don't I don't know you know to me right now need not breathing yeah you really look right now this was written in very serious if you know what's going on why did not return we can help he where in help on the way with the phone number on the ground well man list and I don't like the way what is the problem of your calling yeah you know there is a need for three I just yeah here listen what is your name my name is Gina someone I'm I'm I'm trying to tell you that I couldn't really hear you group and he's not breathing Sir I really hate I understand that Nokia said taking a little we have no formal way are you with him now yeah what do you know how old is yeah you about parents who yeah let it wasn't very clear using his real way but yeah I hope you knew the looting allocated here well that's not so yeah we can do there are you know a great deal but I really need to help me right now but do not read any there is another letter available well yeah he lands in the paramedic help you now downline out areas that were listed in as a you're right by him and then they right beside him right now right now listening carefully laid him flat on his back on the floor or the ground and remove any pillar or well well well well or call him landowners that what what what what he's quite well or who well Walsh who he and I can give me on his back now yeah but no who wants well I've been listening carefully and I'm antennae had a duty president it may seem land on his back on the road right through my needs are for personal blogs Ellie I believe me right there that I don't okay well you don't believe me that we can help them in any way or would you be able to help you I don't think so not what I believe and we would get you know listen they're on the way okay I'm just trying to help you help them until they get there do you understand that as good looking do you want to try to digest comparison her voice yes you know do you want to try to do chest compressions well Lou but he was in our room yeah sure okay did he get shot and yeah well nine one one was address in the emergency there is no I don't want no and online and you can narrow it be in there there's a wide circle the earth arm well well talk yeah yeah I'm glad I don't get why circle really far and what is the address there well I care giver to address a very no yes I guess Mr orders on guard regarding the road here mononuclear controls now which Gerard and Marian are known good when they're called that why circle and take it factories are very little listen to me I need to stand in line with me and trying to get information about this is not going to help down can you tell me exactly what happened I don't know ma'am I've been in the house iris and I thought hello Nissan law resiliency holler and so somebody in the road on down here future is and if you raise their right now please I don't I think Sarah has offended is not flowing out down eating gunshot the knowledge now laying in there and they got shot well are you know that I would need a lot of houses was I my life you need to well okay where what part of NY murdering on it or whether there's a degree of suits up a truck and then if he in a vehicle noted other Viggo you've been on so I wrote my no new stay out and now we know there was nothing and you can not me talking to you is not going to help down what kind of vehicle and even die so there are no ram what color is it very gray Dodge ram we're and he's lying on the ground and landed right there those figures from up in order to even if if somebody laying on the ground okay and what did you hear see other than the shot that's all I heard was if you are I was in the house they're not very low volume is is the light on his own I thought you would you could possibly believe he down around it and the other gamers are saying here and you're having you're not out there when I'm right or are you going on here no one knows me so well can you see if there's anybody else around my maybe somebody who shot him and it's going to make sure you need your knee thing or you know one of the rooms if you need talking to us on the phone knows who's out in their house the way over there and I'm way and how I can I we're talking to someone else in the area was the sanity of journeys what's her name and they were okay I guarantee she incontinence now what is your name Sir but Robert I think,Medium
29,nine one one where your emergency I am now what's going on I learned you know your address yeah what's your address didn't your arm hurt yeah I know okay what happened hello or really yeah well what happens is well me yeah where how do you get hurt don't think I need Barney and well yeah where do you follow that you know I care this it can I talk to are yeah it is moving around the more we no or lamb what's going on well yeah yeah and you it yeah but and early very very can get back to your child if the contact your child mmhm it was didn't allow it moving is hello brought me out here is it okay sweet everyone upon the wall or okay how oreo and that is what's your name okay but mommy bleeding yeah were you bleeding at right now we know if the bleeding on her head yeah what you fall on and when it didn't dawn on if she tripped over the dog yeah okay and you'd stay on the phone with me and get me a towel or well or not are so what happened all alone well look at it did you get money at all Moran can you put it on her head where she is leaving I mean yeah okay as it is your mommy there you bleeding anywhere else leann and you're you're all we ask okay they are not followed me okay who who pulling it pulls you know how your money and no south of la so I don't know well but can you hear me qwaaq where is she bleeding anywhere else and love right here where is right here on our head and where or he well the farmer had Warren okay can you unlock the door yeah I mean did okay they are not followed me until the ambulance gets there okay what kind of dog do you have la la if you mean warm can you put the dog in the room all in one of the other or is it for all but I I purposely or not all that or if you know well would yeah I think I good acting up yeah I mean nothing she in the living room one you know if I like it now and well your mommy where your mommy at like all it you know living room and your mom in the living room now it's your mom in the kitchen Wallace I heard that I could have been handled coming on it well you know it all tell mommy that ambience of coming through Ennore act this afternoon if you don't have a towel on her head foreign after a anyway the plot on a towel I really don't I know but can you as the blood on the tiled wall you no matter no not really noon well if you well there are almost three okay they yeah it'll they are all we're talking to all you know I think laughing yeah whom do well there why that too bad direct the money up there with you well bill don't worry it is early who's laughing it I mean our heroine if your front door unlocked it's all in the scientific all that god that he got married early  yeah which era follow your honor yeah but I hope I yeah well it what your Daddy's name  moron what it meant all are what what your Daddy's name well paying stay out of politics no it it it is so bad that I'm not about arctic outside that are really hello yeah it really it is para I yeah and then other common side a little hello urban who even but I don't it will only if they scare the hell out of me yeah yeah open the door I I acted up quick I need you to go open the door for the operator or go open the door to mommy can get help  how well we are all equal ability remarkable yeah I don't well actually not Karen yeah,Medium
30,"conversation recorded on March seventeenth two thousand eleven at seven five on channel eleven
IGN I take vacations thing a man Israel are among that have made it aeropro school everyone over does do you have a possible heroin overdose your room or are you the one who did well in order for Israel she turned blue she turned and blew it she breathing no Acadian erratically CPR organ over number zero microdistiller very you lad base there was there was three state route forty one eight seven seven six state route forty one years how old is your wife or your kids forty one years old okay do you know how to do CPR  what's your name Sir Robert crane Probert pain chlorine spell your last name for me we are only yeah he and modern name Robert Bruce learning how long ago that then Senshi tech and it's he's taken it  prelude our little went well slowly an hour ago years okay they see on the floor tap water will be cut and that I needed to get her on the floor well done closer I have did you wake up and find her like this year your spirit will grow up okay I'm going to tell you how to do CPR okay but I want you to do is I want you to tell Tara had back put your hand on her forehead a picture fingers owner tenant told her head back and open upper airway goes bigger bottle at tech do you needed is there anything about anything anything in our mouth well okay now what I want to do is can you feel in the air going in around preferably can you tell anything Robert Louis okay too late word he was really did you feel you think you can feel air going then and now  you detected make sure well it's a little bit okay you know what you did you ever hear of the arsenal blogroll genre you know I want you to get her to do breast take your blow up balloons that carry learn a little more influence but  knows very lonely yet center next chat giver to breath okay okay now what I want you to do is I want you to arum if she can use tear chest rising or anything Robert are you still there a year Garcia flood okay place thinking ill of one hand on her breast bone right in the center of her chest right between her nipples okay but the other need on top push down firmly about two inches with the heel of your of your hands okay but what I want to do is I want you to do that eulogy to pump that chest toward intact thirty times third quarter where looking as though because yet callin out for me or well very full of love zero and a lot of yeah but certainly lord yeah Barton bonus or right for love good zero right love sorry okay okay now what I want to do is I want you to tell her head back again venture noting giver to more press yeah could I think cradling it is really anything that that was a scientific problem sales are one if you give or take a breath Robert yeah okay I need you to start doing tax compressions again put your hands back in the center of her chest and start doing thirty more willow gruesome bloodletting donor amount alone and go home if you had come in your mouth didn't go in our I think the reason that of do you think she's breathing  no it's cheaper and then love no okay and need to keep doing CPR okay right mmhm football with all you'll we wore legal you'll you'll you'll you'll you in mmhm Erin okay or did you did you Brad doing okay did you dictate David to do thirty more compression the Borg cut your hands on a server chat the post down thirty times again apparently well a little lunar sphere to wire yeah a lot lose is their appearance okay you need to turn over to our side it some of it comes in our mouth you need to try to get it out of clay their own grown there anything coming out of her mouth no no a couple of it another call I didn okay are you doing your comparisons again well are you going to marry a person on her chest again weird little slugs okay roller back over on her back and do thirty more okay yeah I Dixie still warm Robert there she called when you touch her Robert all Lou third so  there is so very parents yeah so certain but good evening face yeah and okay that during well worth so this is but very but for well she was very Israel Larry there are the early okay it early but what's your telephone number Robert all yeah leisurely pass Sarah called what Harold hill group very okay Robert I need you to give her two more breast who are you ever to more breast part of it I would love to hear a lot poetry re-attempt taking area for the dog Robert what you say Gallagher did you give her two more brass yeah I can't imagine ever target market hotel owner chat thirty one more time black market well good as if there's no no if there's somebody out there with you yeah but it's what you Clarice parents Robert is wouldn't think what you please governor warriors no ma'am yes didn't notify poorly okay but aren't how long and boring okay one don't agree are and warned here are the green bars they're on their way belly pierced belly it's no wonder yeah your squad on their way Belgrade who'd okay Kennedy all eternity DPR okay Robert curry or by whether",Medium
31,"I don't want archbishop Martin say farmers Fiona ntfc with early now time if if if we are poor on
Lou songs he and on Tom Hans Sahm colored. she's allowed to many and they give me a hard time alone if you stop by John illicit sex Islamic lands. well only one if you don here are calling nine one one because you don't like the way that they're making their Sam. one other quick so that all don't buy it nduja block so it's locked away don't buy it if they don't want. to make it is what you want supermarket he will make you pull me again physical that you know so I'm out of one of Saddam delight. way you know again the hard times surface immediately to us I think it would be using it didn't work. there are actually work here what's your last name mingling capital and the capital L. E.N. away. the panel and capital are old PVR what are we yeah come back here and get money deliver stands out to ask for made an awful hardy totally a great it comes down or they make it you must know that way because. you like cannot listen simulators put they put down in San Juan and an excellent essay for. and the fifth in the future is just it don't you can stay there stay outside all send somebody Paul gave him a future just felt by the family yeah I look at it before by curry thank ma'am.",Low
32,I don't think you can't cut the yeah looser crew Nicole Miller capital I'm calling for assistance where a light. durable officer from capital recovery to forty eight fifty capital where it goes okay what's going on there reporter ripped the upholstery. four eight picking him up kicker capital of red wine purported purpura three I don't go person here. who is if you drive it back if you could bootlegger it would petered out it I I do think we did that a forty eight fifty well three or four look at the capitol arrested her it will at No Way chemotherapy a person that mothers curriculum the rear capital here yeah. I think that that and partly character wouldn't you know nuclear Judith Harris well okay bill didn't your concert tour soco okay I don't know. if they look at him alright we you can call a cab or her good mood okay I will let doctors now but you up at the.,Low
33,I want your merchant take hello well I well get an American thing hello why you on the American P. hotline or you know click delaying. the if your mom there well couple ha ha you're packing your own number if your mom okay yeah yeah. if anybody there with you per hit anybody there with you no nobody there would be two or opal. book and look back at dedicate among them a young kid I he had accomplished little fire felt I think all are you watching TV or complete brokenness bush that you know you're in the bathroom. are you okay more here okay and nobody in the room what do you want availability okay yeah nobody knows about everything's okay. or when you get bored and you want to use the phone oh okay how old are you burn. why you are not one but again I think you're older than kill maybe three maybe you're. not sure how old you are I you're not sure how old you are I think to hear on that you're too how. did he get paid for it he there with you well how does that normal here I don't know toward bought. me yeah should I wait for you all does he usually leave you in the room alone. I thought that he usually leave you in the room by yourself or she done moved they have like but. everything's okay yeah here to play by yourself for who you are don't come in the heart the. upcoming what do you play I you like a plate came I can't dial back on all day are you predicting. I are you are you cooking black okay yeah all your gear out of the hotel room I yeah you're not nervous came by yourself yeah yeah scared being by yourself,Low
34,however not all of extramarital sex well it's summer you know why fund one lane on one side and at the end drawbridge in ninety five traffic stops fifteen minutes earlier recall about what I about traffic now you need. a policeman was hit somebody gave because Sydney heart some ice cold here number find out I think it's urgent about twenty two minutes on the draw race when this when this traffic going one way. and I'm in the front corner sensitive something happening on the bridge except the truck and somebody gave me this right after that violet please I want to look at what it thousands of Farsi held that. because it is a gift appeaser what yeah thank you you have never made much sense yet what what is it you're you're calling about I would have full of good horserace so life goes red I think if the malfunction. because there's nothing happening on the drug trade okay because his truck coming and going let's say that natural grace on on four ninety five and so then in this this traffic coming other way for the last twenty now. Serena and there's nothing nothing happened going one it doesn't get what there is is a red light. and then as they passed a draft with sex place in life than this nothing going on the bridge. going out of his did call nine one or more yeah okay well it would be up that you spoke. to was the struggle that we think that level one views for emergencies only not not for just sitting. in traffic global citizens traffic sister said this is a very serious malfunction it's affecting a lot I understand him and his his nobody said it killed but it's just creating back up correct well I yeah I say more than that in fact that differs in that an absurdity is what I'm saying is what we do is gonna know. how face never mind I see what I yeah but not what we can but not Adam would let me itself. price well what what little I could I mean do we just sit here indefinitely while the first malfunction or other things there are we'd have no control over the bridge. we happen to be a pity that the borders with the bridge radicalized I want for whom we have no control. over that helped out like a seven eleven and then not even understand that maybe supplements aren't Alexandria said I need not gonna contact the V dot org Maryland department of transportation but of course I don't have any answers for you won. the bridge is a tough guy okay Eric.,Low
35,but your are your not a record out or by like they didn out we know you can't afford it it at the if they are right yeah party. I got the call you leann I'm really not the case apply I don't know all that shit partner with around. them and okay it didn't really help we call if you are we want to keep your yeah targeting a proper part up there or not please call my wife call it whatever could I could I got my car eclectic look it. isnt routing into York lately one okay look I got cool here you know I thirty five all the way down here recruiting. the name yeah we have trouble on the way please right out of my car okay you know I'm not all what like it for a shooting war here what hello are you know there aren't counting yeah yeah okay. I think it helped that that that the are really we met our okay together forever don't call it later Kevin Allen Allen yeah and I I don't know if I got the part it nobody not going to call his wife. I didn't get the number he'd archipelago out of the way that the background I don't know how. he did it in one but by you know alright alright then killed her primary,Low
36,thanks artist Krystal Hutton hope it wasn't here on the main street in Colorado springs Colorado okay do you know what made you know which states against and that Sharon that advocate address Sir cigarettes. met like that for me main street main street I'm not sure that that isn't like that address that is in the address and it was. the nearest intersection inviting we want the damn phone number according to. that to me seven one nine three nine three case researcher seven eight but Hey it had a home phone it is a case here and. what's going on there now listen here I got two people here held hostage right okay now you know what happens to people that are held hostage. but no I got the movie had nothing I can understand that okay and now one of the beers name. is Danielle and her father and the reason why. I'm doing that because her father. wake my sister okay and I did and I am bond okay I am not. going to have a pistol and I swear to god I you I will kill these people if the cops come in this. house with any guns and I will talk and shoot them I will kill them and to understand me. than the turning Sir yes my name is that John Chrono therapy John are you insecurity what. do you mean are you in the town of security I'm not sure what you're in Colorado springs political right outside. of my area yeah within your insecurity plans okay I'm at any given me to transfer you over to the. shared publicly stay on the phone with me etcetera okay hang on for a second commercial question. can you stick on the line with me you know because I'm not talking to people anymore here journal. another ship ultimately get out of hand I just purchased remember I am armed and I will shoot okay. what kind again the habit I have a twenty two and here is it a pistol I use it as we have two people. there is a bill an eighteen year old and her father how can I want you to hang a little with their duct taped in the next room they adopt a duct tape and rope together let me get you over to the county of pain early. on the permitted generally you if you're going to be talking yes Sir I will try our insurance executive. all I don't know I'm transferring it over economy to stay on the phone at I have never heard. of this course over the city and can't find a column and the mother and his backers of current over there it's going to be a hostage situations mainstream security out there let me bring in. money for his work with family with him okay Johnny is still there usurped was okay I have the. county on the public accounts I'm John isn't here I okay that effort Elke asked so what exactly is going on I'm not talking anymore okay you can't talk I'm not talking anymore they tell you is that I have armed John is it. okay if I tell with Cornelius you mapping. I can hit by me that he has two people there that he's holding hostage okay an eighteen year old. that its name Danielle and her father he said they haven't acted in another room okay stay here thought. that the twenty two pistol and that is how many officers do come into the residence he will share okay the glass but it's a member. I will shoot I'm not afraid I will shoot and I will kill myself because I don't care okay do understand. so I thought I'd like you understand okay you're listening for the media a and had no education. I got from the state of Colorado crew okay I would second got up the other. thing so here John Donna you injure they injured because the father does have a wound yes I did. William hated your interjecting I should learn more now but have the wind at the house John are you there puts the fear of cancer. Jennifer's look at that last supper something lance Becca on I think earlier that he said I do have. people here held hostage compared eighteen year old and her father okay okay. if they cause committee here I want equity culture coming in here I want their guns outside to. understand and what I had I was upset though it taught me a pain that we're sure that we don't have anything happen. okay but it does not a pistol world but I get a hit with the barrel upside the head I can't hear the father yes it's a fairly ensure the bleeding. profusely click the help a gold bug staggering. okay so what do you want me to do I mean what can I what can I do to help him right now would help him. but I want to help you I wanna help him I want to make sure that nobody else gets hurt did not go to jail. I'm gonna kill myself in them okay but don't know where it came what's going on and I want it. were you doing this I'm not talking anymore okay Elissa you have the address you have everything. okay well read them all and restraint opening up now John says crystal on the on. the photo you be willing to talk to me coming up now and I will understand the pelican their. account you can't tell us anymore about why that happened in ninety grieving family members not. acceptable already well yeah it's right did I not tell you it and I just want I don't want the. county to understand what's going on I wanted to talk utilities commission down we want to. talk to you John you're the one that but since that wasn't okay I'm listening to I will use them I. want help here now I don't have healthier now in the next five minutes I screwed up and got out. who these people you understand I can help the situation if you hang up unpacking of the phone you understand I hear you I'd rather if I tightened up the final do you understand here you want simply killed no I don't shut your mouth and do the job. ,Low
